movie_id,Crime,Drama,Comedy,Action,Thriller,Adventure,Science Fiction,Animation,Family,Romance,Mystery,Music,Horror,Fantasy,Documentary,War,Western,History,Foreign,TV Movie,imdb_id,popularity,release_date,vote_average,vote_count,revenue,budget,Cast 1,Cast 2,Production,Month,Year,Error
8346,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0259446,6.719949000000001,2002-02-22,6.2,686.0,368744044,5000000,1.0,1.0,1,2,2002,1
8346,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0259446,6.719949000000001,2002-02-22,6.2,686.0,368744044,5000000,1.0,1.0,1,2,2002,1
8348,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0072288,8.283863,1974-05-23,6.6,113.0,21700000,2200000,2.0,2.0,1,5,1974,1
8348,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0072288,8.283863,1974-05-23,6.6,113.0,21700000,2200000,2.0,2.0,1,5,1974,1
8358,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0162222,21.296343,2000-12-22,7.5,3304.0,429632142,90000000,2.0,1.0,4,12,2000,1
8358,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0162222,21.296343,2000-12-22,7.5,3304.0,429632142,90000000,2.0,1.0,1,12,2000,1
8358,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0162222,21.296343,2000-12-22,7.5,3304.0,429632142,90000000,2.0,1.0,1,12,2000,1
8358,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0162222,21.296343,2000-12-22,7.5,3304.0,429632142,90000000,2.0,1.0,1,12,2000,1
8359,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0846308,5.310976,2008-07-02,6.4,35.0,17657973,10000000,1.0,1.0,2,7,2008,1
8359,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0846308,5.310976,2008-07-02,6.4,35.0,17657973,10000000,1.0,1.0,1,7,2008,1
8359,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0846308,5.310976,2008-07-02,6.4,35.0,17657973,10000000,1.0,1.0,1,7,2008,1
8363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0829482,16.205105,2007-08-17,7.0,2152.0,169871719,20000000,1.0,1.0,3,8,2007,1
8363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0829482,16.205105,2007-08-17,7.0,2152.0,169871719,20000000,1.0,1.0,1,8,2007,1
8366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0248408,6.009793,2001-07-11,6.7,145.0,64492980,7000000,1.0,1.0,1,7,2001,1
8366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0248408,6.009793,2001-07-11,6.7,145.0,64492980,7000000,1.0,1.0,1,7,2001,1
8367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0102798,10.639244,1991-06-14,6.6,937.0,390493908,48000000,1.0,2.0,4,6,1991,1
8367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0102798,10.639244,1991-06-14,6.6,937.0,390493908,48000000,1.0,2.0,1,6,1991,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,4,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8373,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1055369,4.351756,2009-06-19,6.0,3192.0,836303693,200000000,1.0,1.0,1,6,2009,1
8374,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0144117,12.457908,1999-01-22,7.2,848.0,30471,6000000,1.0,1.0,1,1,1999,1
8388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0092086,6.377624,1986-12-12,6.3,287.0,39246734,25000000,1.0,1.0,1,12,1986,1
8388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0092086,6.377624,1986-12-12,6.3,287.0,39246734,25000000,1.0,1.0,1,12,1986,1
8409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0266465,17.714247,2003-04-04,5.8,261.0,44350926,36000000,1.0,1.0,2,4,2003,1
8409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0266465,17.714247,2003-04-04,5.8,261.0,44350926,36000000,1.0,1.0,1,4,2003,1
8413,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0119081,11.335072,1997-08-15,6.4,752.0,26673242,60000000,1.0,1.0,4,8,1997,1
8413,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0119081,11.335072,1997-08-15,6.4,752.0,26673242,60000000,1.0,1.0,1,8,1997,1
8416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0065571,9.931025,1970-10-21,7.6,129.0,400747,750000,1.0,1.0,4,10,1970,1
8416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0065571,9.931025,1970-10-21,7.6,129.0,400747,750000,1.0,1.0,1,10,1970,1
8416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0065571,9.931025,1970-10-21,7.6,129.0,400747,750000,1.0,1.0,1,10,1970,1
8416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0065571,9.931025,1970-10-21,7.6,129.0,400747,750000,1.0,1.0,1,10,1970,1
8427,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0297181,10.404277,2002-10-31,5.2,276.0,50732945,70000000,1.0,1.0,3,10,2002,1
8434,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0290916,1.2340149999999999,2002-08-30,5.9,17.0,8738101,11000000,1.0,1.0,2,8,2002,1
8434,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0290916,1.2340149999999999,2002-08-30,5.9,17.0,8738101,11000000,1.0,1.0,1,8,2002,1
8434,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0290916,1.2340149999999999,2002-08-30,5.9,17.0,8738101,11000000,1.0,1.0,1,8,2002,1
8434,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0290916,1.2340149999999999,2002-08-30,5.9,17.0,8738101,11000000,1.0,1.0,1,8,2002,1
8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423409,2.536178,2005-07-17,6.2,43.0,3931982,2800000,1.0,1.0,2,7,2005,1
8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423409,2.536178,2005-07-17,6.2,43.0,3931982,2800000,1.0,1.0,1,7,2005,1
8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423409,2.536178,2005-07-17,6.2,43.0,3931982,2800000,1.0,1.0,1,7,2005,1
8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423409,2.536178,2005-07-17,6.2,43.0,3931982,2800000,1.0,1.0,1,7,2005,1
8435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423409,2.536178,2005-07-17,6.2,43.0,3931982,2800000,1.0,1.0,1,7,2005,1
8452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0216216,8.413110000000001,2000-11-17,5.7,603.0,96085477,82000000,1.0,1.0,1,11,2000,1
8453,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0439662,3.003526,2006-05-26,6.7,53.0,22181516,5300000,1.0,1.0,1,5,2006,1
8456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1023111,14.753931,2008-03-04,6.5,511.0,41627431,20000000,1.0,1.0,1,3,2008,1
8456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1023111,14.753931,2008-03-04,6.5,511.0,41627431,20000000,1.0,1.0,1,3,2008,1
8456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt1023111,14.753931,2008-03-04,6.5,511.0,41627431,20000000,1.0,1.0,1,3,2008,1
8457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0817538,7.855932000000001,2008-03-20,5.5,284.0,49690625,40000000,1.0,1.0,4,3,2008,1
8457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0817538,7.855932000000001,2008-03-20,5.5,284.0,49690625,40000000,1.0,1.0,1,3,2008,1
8461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0808279,6.841586,2007-10-20,6.3,562.0,7938872,15000000,1.0,1.0,1,10,2007,1
8461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0808279,6.841586,2007-10-20,6.3,562.0,7938872,15000000,1.0,1.0,1,10,2007,1
8461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0808279,6.841586,2007-10-20,6.3,562.0,7938872,15000000,1.0,1.0,1,10,2007,1
8461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0808279,6.841586,2007-10-20,6.3,562.0,7938872,15000000,1.0,1.0,1,10,2007,1
8467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109686,9.844558000000001,1994-12-16,6.5,1894.0,247275374,17000000,1.0,1.0,2,12,1994,1
8467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109686,9.844558000000001,1994-12-16,6.5,1894.0,247275374,17000000,1.0,1.0,1,12,1994,1
8469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0077975,7.5253820000000005,1978-07-27,7.0,420.0,141600000,3000000,1.0,1.0,4,7,1978,1
8470,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0251160,8.867562,2002-02-15,7.0,604.0,102244770,36000000,2.0,1.0,2,2,2002,1
8470,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0251160,8.867562,2002-02-15,7.0,604.0,102244770,36000000,2.0,1.0,1,2,2002,1
8470,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0251160,8.867562,2002-02-15,7.0,604.0,102244770,36000000,2.0,1.0,1,2,2002,1
8487,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0120891,9.887602000000001,1999-06-29,5.1,1042.0,222104681,170000000,1.0,1.0,4,6,1999,1
8487,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0120891,9.887602000000001,1999-06-29,5.1,1042.0,222104681,170000000,1.0,1.0,1,6,1999,1
8488,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0386588,13.350760000000001,2005-02-10,6.3,1721.0,368015934,70000000,1.0,1.0,3,2,2005,1
8488,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0386588,13.350760000000001,2005-02-10,6.3,1721.0,368015934,70000000,1.0,1.0,1,2,2005,1
8489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0248667,9.303104,2001-12-11,6.7,457.0,87812729,107000000,1.0,1.0,3,12,2001,1
8494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0108539,7.348632,1993-07-09,4.9,74.0,12741891,7000000,1.0,1.0,2,7,1993,1
8512,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0112857,4.646132,1995-09-15,6.3,88.0,16140822,27000000,2.0,1.0,2,9,1995,1
8536,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0081573,10.301621,1980-12-04,6.5,642.0,108185706,54000000,2.0,1.0,4,12,1980,1
8536,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0081573,10.301621,1980-12-04,6.5,642.0,108185706,54000000,2.0,1.0,1,12,1980,1
8583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0118892,4.79927,1998-02-20,6.9,59.0,4553271,8000000,1.0,1.0,4,2,1998,1
8583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0118892,4.79927,1998-02-20,6.9,59.0,4553271,8000000,1.0,1.0,2,2,1998,1
8583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0118892,4.79927,1998-02-20,6.9,59.0,4553271,8000000,1.0,1.0,1,2,1998,1
8584,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0184894,10.308442,2000-05-26,6.2,756.0,99274467,55000000,3.0,1.0,2,5,2000,1
8584,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0184894,10.308442,2000-05-26,6.2,756.0,99274467,55000000,3.0,1.0,1,5,2000,1
8584,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0184894,10.308442,2000-05-26,6.2,756.0,99274467,55000000,3.0,1.0,1,5,2000,1
8587,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,tt0110357,21.605760999999998,1994-06-23,8.0,5520.0,968511805,45000000,1.0,1.0,2,6,1994,1
8587,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,tt0110357,21.605760999999998,1994-06-23,8.0,5520.0,968511805,45000000,1.0,1.0,1,6,1994,1
8592,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0099422,8.304775999999999,1990-06-15,5.9,258.0,162738726,47000000,1.0,2.0,2,6,1990,1
8619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0311113,8.693298,2003-11-14,6.9,808.0,210327920,150000000,1.0,1.0,4,11,2003,1
8619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0311113,8.693298,2003-11-14,6.9,808.0,210327920,150000000,1.0,1.0,4,11,2003,1
8619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0311113,8.693298,2003-11-14,6.9,808.0,210327920,150000000,1.0,1.0,1,11,2003,1
8619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0311113,8.693298,2003-11-14,6.9,808.0,210327920,150000000,1.0,1.0,1,11,2003,1
8643,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0404032,10.966014999999999,2005-09-09,6.3,675.0,144216468,19000000,1.0,1.0,1,9,2005,1
8643,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0404032,10.966014999999999,2005-09-09,6.3,675.0,144216468,19000000,1.0,1.0,1,9,2005,1
8643,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0404032,10.966014999999999,2005-09-09,6.3,675.0,144216468,19000000,1.0,1.0,1,9,2005,1
8645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0949731,6.22229,2008-06-11,4.9,968.0,163403799,48000000,1.0,1.0,4,6,2008,1
8645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0949731,6.22229,2008-06-11,4.9,968.0,163403799,48000000,1.0,1.0,1,6,2008,1
8645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0949731,6.22229,2008-06-11,4.9,968.0,163403799,48000000,1.0,1.0,1,6,2008,1
8645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0949731,6.22229,2008-06-11,4.9,968.0,163403799,48000000,1.0,1.0,1,6,2008,1
8645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0949731,6.22229,2008-06-11,4.9,968.0,163403799,48000000,1.0,1.0,1,6,2008,1
8649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0163988,8.825864,1999-10-22,6.6,228.0,16797191,55000000,2.0,1.0,4,10,1999,1
8649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0163988,8.825864,1999-10-22,6.6,228.0,16797191,55000000,2.0,1.0,2,10,1999,1
8649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0163988,8.825864,1999-10-22,6.6,228.0,16797191,55000000,2.0,1.0,1,10,1999,1
8656,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0120647,11.644633,1998-05-08,5.9,870.0,349464664,75000000,1.0,1.0,4,5,1998,1
8656,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0120647,11.644633,1998-05-08,5.9,870.0,349464664,75000000,1.0,1.0,1,5,1998,1
8656,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0120647,11.644633,1998-05-08,5.9,870.0,349464664,75000000,1.0,1.0,1,5,1998,1
8665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0267626,7.718723,2002-07-19,6.1,273.0,65716126,100000000,1.0,2.0,4,7,2002,1
8665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0267626,7.718723,2002-07-19,6.1,273.0,65716126,100000000,1.0,2.0,1,7,2002,1
8665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0267626,7.718723,2002-07-19,6.1,273.0,65716126,100000000,1.0,2.0,1,7,2002,1
8665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0267626,7.718723,2002-07-19,6.1,273.0,65716126,100000000,1.0,2.0,1,7,2002,1
8665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0267626,7.718723,2002-07-19,6.1,273.0,65716126,100000000,1.0,2.0,1,7,2002,1
8669,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0423977,6.135651999999999,2008-02-22,6.5,228.0,5254986,12000000,1.0,1.0,4,2,2008,1
8675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0124819,5.919725,1997-09-06,6.2,116.0,602302,1000000,1.0,1.0,1,9,1997,1
8675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0124819,5.919725,1997-09-06,6.2,116.0,602302,1000000,1.0,1.0,1,9,1997,1
8676,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0770752,9.4548,2008-02-07,5.4,454.0,111231041,70000000,1.0,1.0,4,2,2008,1
8676,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0770752,9.4548,2008-02-07,5.4,454.0,111231041,70000000,1.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,4,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,3,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0936501,16.367481,2008-02-18,7.2,4444.0,226830568,25000000,2.0,1.0,1,2,2008,1
8688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0120832,11.604533,1998-08-07,5.8,331.0,103891409,73000000,2.0,1.0,4,8,1998,1
8688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0120832,11.604533,1998-08-07,5.8,331.0,103891409,73000000,2.0,1.0,2,8,1998,1
8688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0120832,11.604533,1998-08-07,5.8,331.0,103891409,73000000,2.0,1.0,1,8,1998,1
8696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0337909,5.109575,2003-09-02,6.6,94.0,93400759,10000000,2.0,1.0,2,9,2003,1
8696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0337909,5.109575,2003-09-02,6.6,94.0,93400759,10000000,2.0,1.0,1,9,2003,1
8699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0357413,10.330119999999999,2004-07-09,6.7,1523.0,90517748,26000000,1.0,1.0,1,7,2004,1
8741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,tt0120863,9.783966,1998-12-25,7.2,793.0,98126565,52000000,1.0,1.0,1,12,1998,1
8741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,tt0120863,9.783966,1998-12-25,7.2,793.0,98126565,52000000,1.0,1.0,1,12,1998,1
8744,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0115495,2.363293,1996-09-09,5.6,45.0,339379,6000000,1.0,1.0,2,9,1996,1
8780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0871426,10.901355,2008-04-23,5.8,205.0,64266981,30000000,1.0,1.0,2,4,2008,1
8814,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0419706,11.953553,2005-10-20,5.0,619.0,55987321,60000000,1.0,1.0,1,10,2005,1
8814,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0419706,11.953553,2005-10-20,5.0,619.0,55987321,60000000,1.0,1.0,1,10,2005,1
8814,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0419706,11.953553,2005-10-20,5.0,619.0,55987321,60000000,1.0,1.0,1,10,2005,1
8814,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0419706,11.953553,2005-10-20,5.0,619.0,55987321,60000000,1.0,1.0,1,10,2005,1
8818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,tt0116250,6.709803,1996-12-14,5.9,122.0,141047179,55000000,1.0,2.0,1,12,1996,1
8818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,tt0116250,6.709803,1996-12-14,5.9,122.0,141047179,55000000,1.0,2.0,1,12,1996,1
8827,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0875113,8.204654,2007-09-25,6.4,211.0,13444973,12447638,1.0,1.0,1,9,2007,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,4,9,1994,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,1,9,1994,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,1,9,1994,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,1,9,1994,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,1,9,1994,1
8831,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0111438,8.907074,1994-09-15,5.5,288.0,101646581,27000000,2.0,1.0,1,9,1994,1
8834,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0118883,14.261798,1997-08-07,6.5,440.0,136982834,75000000,2.0,1.0,4,8,1997,1
8834,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0118883,14.261798,1997-08-07,6.5,440.0,136982834,75000000,2.0,1.0,1,8,1997,1
8834,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0118883,14.261798,1997-08-07,6.5,440.0,136982834,75000000,2.0,1.0,1,8,1997,1
8835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0250494,12.769371000000001,2001-07-13,6.2,908.0,141774679,18000000,1.0,1.0,4,7,2001,1
8835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0250494,12.769371000000001,2001-07-13,6.2,908.0,141774679,18000000,1.0,1.0,1,7,2001,1
8836,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0443701,9.863584,2008-07-24,5.5,534.0,68369434,30000000,1.0,1.0,4,7,2008,1
8836,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0443701,9.863584,2008-07-24,5.5,534.0,68369434,30000000,1.0,1.0,1,7,2008,1
